G0738	173500.0	3033500.0	4
G0739	174500.0	3033500.0	2
G0740	198500.0	3033500.0	4
G0741	203500.0	3033500.0	4
G0742	204500.0	3033500.0	2
G0743	210500.0	3033500.0	6
G0744	211500.0	3033500.0	2
G0745	212500.0	3033500.0	1
G0746	220500.0	3033500.0	3
G0747	227500.0	3033500.0	3
G0748	269500.0	3033500.0	4
G0749	270500.0	3033500.0	2
G0750	281500.0	3033500.0	4
G0751	284500.0	3033500.0	5
G0752	285500.0	3033500.0	4
G0753	286500.0	3033500.0	2
G0754	297500.0	3033500.0	3
G0755	298500.0	3033500.0	3
G0756	300500.0	3033500.0	6
G0757	345500.0	3033500.0	1
G0758	346500.0	3033500.0	9
G0759	347500.0	3033500.0	2
G0760	385500.0	3033500.0	1
G0761	389500.0	3033500.0	1
G0762	391500.0	3033500.0	5
G0763	392500.0	3033500.0	3
G0764	393500.0	3033500.0	1
G0765	394500.0	3033500.0	3
G0766	395500.0	3033500.0	2
G0767	396500.0	3033500.0	1
G0768	397500.0	3033500.0	2
G0769	398500.0	3033500.0	2
G0770	170500.0	3034500.0	2
G0771	172500.0	3034500.0	1
G0772	173500.0	3034500.0	1
G0773	174500.0	3034500.0	1
G0774	198500.0	3034500.0	2
G0775	200500.0	3034500.0	2
G0776	201500.0	3034500.0	1
G0777	209500.0	3034500.0	1
G0778	210500.0	3034500.0	3
G0779	212500.0	3034500.0	1
G0780	214500.0	3034500.0	4
G0781	281500.0	3034500.0	3
G0782	283500.0	3034500.0	1
G0783	284500.0	3034500.0	1
G0784	286500.0	3034500.0	2
G0785	293500.0	3034500.0	1
G0786	294500.0	3034500.0	1
G0787	296500.0	3034500.0	2
G0788	297500.0	3034500.0	5
G0789	299500.0	3034500.0	3
G0790	300500.0	3034500.0	1
G0791	346500.0	3034500.0	4
G0792	371500.0	3034500.0	5
G0793	372500.0	3034500.0	3
G0794	377500.0	3034500.0	5
G0795	382500.0	3034500.0	10
G0796	384500.0	3034500.0	7
G0797	389500.0	3034500.0	4
G0798	395500.0	3034500.0	3
G0799	396500.0	3034500.0	3
G0800	169500.0	3035500.0	1
G0801	175500.0	3035500.0	2
G0802	176500.0	3035500.0	2
G0803	177500.0	3035500.0	2
G0804	200500.0	3035500.0	2
G0805	209500.0	3035500.0	2
G0806	210500.0	3035500.0	3
G0807	211500.0	3035500.0	5
G0808	212500.0	3035500.0	4
G0809	214500.0	3035500.0	5
G0810	215500.0	3035500.0	8
G0811	261500.0	3035500.0	3
G0812	281500.0	3035500.0	2
G0813	282500.0	3035500.0	3
G0814	283500.0	3035500.0	5
G0815	284500.0	3035500.0	1
G0816	293500.0	3035500.0	4
G0817	294500.0	3035500.0	2
G0818	296500.0	3035500.0	4
G0819	297500.0	3035500.0	3
G0820	298500.0	3035500.0	1
G0821	387500.0	3035500.0	2
G0822	389500.0	3035500.0	4
G0823	151500.0	3036500.0	2
