IND_ID,Lab_ID,Sample_ID,Sample,Recapture,Detection_index,N_detections_individual,Individual_recaptured,longitude,latitude,Sex,Sex_status,Sample_sex,Sex_source_match,assignment,Coordinate_source,All_data_Recapture,All_data_Detection_index,.row,.lon,.lat,.id,.occ,col,row,grid_id,.idx,x,y,n_points,.clust,.id_final,.keep,Final_ID,Source_IND_ID
IND091,MT-7201,BRP_FD-08/5,MT-7201,1,2,3,1,91.02304,27.22697,U,no_sex_call,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,2,122,91.02304,27.22697,IND091,1,206,39,G0386,113,304500,3013500,2,1,IND091,TRUE,IND091,IND091
IND091,MT-7204,BRP_FD-09/03,MT-7204,1,3,3,1,91.271869,27.784273,U,no_sex_call,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,3,123,91.271869,27.784273,IND091,1,231,100,G1549,114,329500,3074500,8,2,IND091,TRUE,IND091,IND091
IND092,MT-7203,BRP_FD-09/02,MT-7203,0,1,1,0,91.269928,27.781464,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,124,91.269928,27.781464,IND092,1,231,100,G1549,115,329500,3074500,8,1,IND092,TRUE,IND092,IND092
IND093,MT-7212,BRP_FD-09/11,MT-7212,0,1,1,0,91.270105,27.784759,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,125,91.270105,27.784759,IND093,1,231,100,G1549,116,329500,3074500,8,1,IND093,TRUE,IND093,IND093
IND094,MT-7213,BRP_FD-10/01,MT-7213,0,1,2,1,91.8141226,27.082165,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,126,91.8141226,27.082165,IND094,1,284,22,G0112,117,382500,2996500,4,1,IND094,TRUE,IND094,IND094
IND094,MT-7216,BRP_FD-10/04,MT-7216,1,2,2,1,91.55158,27.58198,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,2,127,91.55158,27.58198,IND094,1,259,77,G1224,118,357500,3051500,3,2,IND094,TRUE,IND094,IND094
IND095,MT-7214,BRP_FD-10/02,MT-7214,0,1,1,0,91.5498,27.58175,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,128,91.5498,27.58175,IND095,1,258,77,G1223,119,356500,3051500,8,1,IND095,TRUE,IND095,IND095
IND096,MT-7215,BRP_FD-10/03,MT-7215,0,1,1,0,91.556013,27.616527,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,129,91.556013,27.616527,IND096,1,259,81,G1308,120,357500,3055500,9,1,IND096,TRUE,IND096,IND096
IND097,MT-7217,BRP_FD-10/05,MT-7217,0,1,5,1,91.551589,27.625809,U,no_sex_call,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,130,91.551589,27.625809,IND097,1,259,82,G1333,121,357500,3056500,5,1,IND097,TRUE,IND097,IND097
IND097,MT-7218,BRP_FD-10/06,MT-7218,1,2,5,1,91.3990006,27.52175,U,no_sex_call,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,2,131,91.3990006,27.52175,IND097,1,243,71,G1078,122,341500,3045500,2,2,IND097,TRUE,IND097,IND097
IND097,MT-7219,BRP_FD-10/07,MT-7219,1,3,5,1,91.4267088,27.5427,U,no_sex_call,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,3,132,91.4267088,27.5427,IND097,1,246,73,G1151,123,344500,3047500,6,2,IND097,TRUE,IND097,IND097
IND097,MT-7221,BRP_FD-10/09,MT-7221,1,4,5,1,91.556401,27.615575,U,no_sex_call,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,4,133,91.556401,27.615575,IND097,1,259,81,G1308,124,357500,3055500,9,1,IND097,TRUE,IND097,IND097
IND097,MT-7225,BRP_FD-10/13,MT-7225,1,5,5,1,91.55186,27.62581,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,1,5,134,91.55186,27.62581,IND097,1,259,82,G1333,125,357500,3056500,5,1,IND097,TRUE,IND097,IND097
IND098,MT-7220,BRP_FD-10/08,MT-7220,0,1,1,0,91.55586,27.61659,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,135,91.55586,27.61659,IND098,1,259,81,G1308,126,357500,3055500,9,1,IND098,TRUE,IND098,IND098
IND099,MT-7222,BRP_FD-10/10,MT-7222,0,1,1,0,91.605363,27.22893,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,136,91.605363,27.22893,IND099,1,263,38,G0359,127,361500,3012500,6,1,IND099,TRUE,IND099,IND099
IND100,MT-7223,BRP_FD-10/11,MT-7223,0,1,1,0,91.4031919,27.523672,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,137,91.4031919,27.523672,IND100,1,244,71,G1079,128,342500,3045500,4,1,IND100,TRUE,IND100,IND100
IND101,MT-7228,BRP_FD-10/16,MT-7228,0,1,1,0,91.556185,27.616378,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,138,91.556185,27.616378,IND101,1,259,81,G1308,129,357500,3055500,9,1,IND101,TRUE,IND101,IND101
IND102,MT-7229,BRP_FD-10/17,MT-7229,0,1,1,0,91.569008,27.527194,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,139,91.569008,27.527194,IND102,1,260,71,G1082,130,358500,3045500,8,1,IND102,TRUE,IND102,IND102
IND103,MT-7231,BRP_FD-10/19,MT-7231,0,1,1,0,91.4283143,27.542057,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,140,91.4283143,27.542057,IND103,1,246,73,G1151,131,344500,3047500,6,1,IND103,TRUE,IND103,IND103
IND104,MT-7232,BRP_FD-10/20,MT-7232,0,1,3,1,91.449365,27.421735,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,141,91.449365,27.421735,IND104,1,248,60,G0791,132,346500,3034500,4,1,IND104,TRUE,IND104,IND104
IND104,MT-7233,BRP_FD-10/21,MT-7233,1,2,3,1,91.556305,27.615647,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,2,142,91.556305,27.615647,IND104,1,259,81,G1308,133,357500,3055500,9,2,IND104,TRUE,IND104,IND104
IND104,MT-7234,BRP_FD-10/22,MT-7234,1,3,3,1,91.556466,27.615543,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,3,143,91.556466,27.615543,IND104,1,259,81,G1308,134,357500,3055500,9,2,IND104,TRUE,IND104,IND104
IND105,MT-7235,BRP_FD-10/23,MT-7235,0,1,1,0,91.4283191,27.5421,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,144,91.4283191,27.5421,IND105,1,246,73,G1151,135,344500,3047500,6,1,IND105,TRUE,IND105,IND105
IND106,MT-7236,BRP_FD-10/24,MT-7236,0,1,1,0,91.7592011,27.196118,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,145,91.7592011,27.196118,IND106,1,279,34,G0298,136,377500,3008500,2,1,IND106,TRUE,IND106,IND106
IND107,MT-7237,BRP_FD-10/25,MT-7237,0,1,1,0,91.613025,27.262115,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,146,91.613025,27.262115,IND107,1,264,42,G0442,137,362500,3016500,6,1,IND107,TRUE,IND107,IND107
IND108,MT-7238,BRP_FD-10/26,MT-7238,0,1,1,0,91.7427496,27.084555,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,147,91.7427496,27.084555,IND108,1,277,22,G0106,138,375500,2996500,7,1,IND108,TRUE,IND108,IND108
IND109,MT-7240,BRP_FD-10/28,MT-7240,0,1,1,0,91.556322,27.615594,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,148,91.556322,27.615594,IND109,1,259,81,G1308,139,357500,3055500,9,1,IND109,TRUE,IND109,IND109
IND110,MT-7241,BRP_FD-10/29,MT-7241,0,1,1,0,91.551582,27.581977,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,149,91.551582,27.581977,IND110,1,259,77,G1224,140,357500,3051500,3,1,IND110,TRUE,IND110,IND110
IND111,MT-7242,BRP_FD-10/30,MT-7242,0,1,1,0,91.570391,27.526513,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,150,91.570391,27.526513,IND111,1,260,71,G1082,141,358500,3045500,8,1,IND111,TRUE,IND111,IND111
IND112,MT-7243,BRP_FD-10/31,MT-7243,0,1,2,1,91.556089,27.616492,M,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,151,91.556089,27.616492,IND112,1,259,81,G1308,142,357500,3055500,9,1,IND112,TRUE,IND112,IND112
IND112,MT-7244,BRP_FD-10/32,MT-7244,1,2,2,1,91.7911081,27.102986,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,1,2,152,91.7911081,27.102986,IND112,1,282,24,G0147,143,380500,2998500,8,2,IND112,TRUE,IND112,IND112
IND113,MT-7245,BRP_FD-10/33,MT-7245,0,1,1,0,91.6141,27.26261,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,153,91.6141,27.26261,IND113,1,264,42,G0442,144,362500,3016500,6,1,IND113,TRUE,IND113,IND113
IND114,MT-7246,BRP_FD-10/34,MT-7246,0,1,4,1,91.585358,27.288537,M,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,154,91.585358,27.288537,IND114,1,261,45,G0515,145,359500,3019500,4,1,IND114,TRUE,IND114,IND114
IND114,MT-7248,BRP_FD-10/36,MT-7248,1,2,4,1,91.4049745,27.521916,M,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,2,155,91.4049745,27.521916,IND114,1,244,71,G1079,146,342500,3045500,4,2,IND114,TRUE,IND114,IND114
IND114,MT-7250,BRP_FD-10/38,MT-7250,1,3,4,1,91.568999,27.527204,M,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,3,156,91.568999,27.527204,IND114,1,260,71,G1082,147,358500,3045500,8,3,IND114,TRUE,IND114,IND114
IND114,MT-7252,BRP_FD-10/40,MT-7252,1,4,4,1,91.61305,27.262119,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,1,4,157,91.61305,27.262119,IND114,1,264,42,G0442,148,362500,3016500,6,1,IND114,TRUE,IND114,IND114
IND115,MT-7247,BRP_FD-10/35,MT-7247,0,1,1,0,91.613463,27.26233,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,158,91.613463,27.26233,IND115,1,264,42,G0442,149,362500,3016500,6,1,IND115,TRUE,IND115,IND115
IND116,MT-7251,BRP_FD-10/39,MT-7251,0,1,1,0,91.613304,27.261808,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,159,91.613304,27.261808,IND116,1,264,42,G0442,150,362500,3016500,6,1,IND116,TRUE,IND116,IND116
IND117,MT-7253,BRP_FD-10/41,MT-7253,0,1,1,0,91.61305,27.262077,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,160,91.61305,27.262077,IND117,1,264,42,G0442,151,362500,3016500,6,1,IND117,TRUE,IND117,IND117
IND118,MT-7254,BRP_FD-10/42,MT-7254,0,1,1,0,91.612686,27.26176,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,161,91.612686,27.26176,IND118,1,264,42,G0442,152,362500,3016500,6,1,IND118,TRUE,IND118,IND118
IND119,MT-7256,BRP_PA-01/01,MT-7256,0,1,1,0,89.198666,27.220411,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,162,89.198666,27.220411,IND119,1,25,42,G0431,153,123500,3016500,5,1,IND119,TRUE,IND119,IND119
IND120,MT-7257,BRP_PA-01/02,MT-7257,0,1,3,1,89.201294,27.217103,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,163,89.201294,27.217103,IND120,1,25,42,G0431,154,123500,3016500,5,1,IND120,TRUE,IND120,IND120
IND120,MT-7258,BRP_PA-01/03,MT-7258,1,2,3,1,89.198613,27.220406,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,2,164,89.198613,27.220406,IND120,1,25,42,G0431,155,123500,3016500,5,1,IND120,TRUE,IND120,IND120
IND120,MT-7261,BRP_PA-01/06,MT-7261,1,3,3,1,89.199727,27.220580000000002,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,3,165,89.199727,27.220580000000002,IND120,1,25,42,G0431,156,123500,3016500,5,1,IND120,TRUE,IND120,IND120
IND121,MT-7259,BRP_PA-01/04,MT-7259,0,1,1,0,89.211056,27.192006,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,166,89.211056,27.192006,IND121,1,26,39,G0370,157,124500,3013500,6,1,IND121,TRUE,IND121,IND121
IND122,MT-7260,BRP_PA-01/05,MT-7260,0,1,1,0,89.198641,27.220414,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,167,89.198641,27.220414,IND122,1,25,42,G0431,158,123500,3016500,5,1,IND122,TRUE,IND122,IND122
IND123,MT-7262,BRP_PA-01/07,MT-7262,0,1,1,0,89.200011,27.173734,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,168,89.200011,27.173734,IND123,1,25,37,G0327,159,123500,3011500,3,1,IND123,TRUE,IND123,IND123
IND124,MT-7263,BRP_PA-01/08,MT-7263,0,1,3,1,89.192222,27.209536,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,169,89.192222,27.209536,IND124,1,24,41,G0419,160,122500,3015500,4,1,IND124,TRUE,IND124,IND124
IND124,MT-7265,BRP_PA-01/10,MT-7265,1,2,3,1,89.1875,27.208306,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,2,170,89.1875,27.208306,IND124,1,24,41,G0419,161,122500,3015500,4,1,IND124,TRUE,IND124,IND124
IND124,MT-7266,BRP_PA-01/11,MT-7266,1,3,3,1,89.192812,27.209799,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,3,171,89.192812,27.209799,IND124,1,24,41,G0419,162,122500,3015500,4,1,IND124,TRUE,IND124,IND124
IND125,MT-7267,BRP_PA-01/12,MT-7267,0,1,1,0,89.199083,27.17661,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,172,89.199083,27.17661,IND125,1,25,37,G0327,163,123500,3011500,3,1,IND125,TRUE,IND125,IND125
IND126,MT-7268,BRP_PA-01/13,MT-7268,0,1,1,0,89.07252,27.177634,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,173,89.07252,27.177634,IND126,1,12,38,G0346,164,110500,3012500,6,1,IND126,TRUE,IND126,IND126
IND127,MT-7270,BRP_PA-01/15,MT-7270,0,1,3,1,89.198945,27.176636,M,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,174,89.198945,27.176636,IND127,1,25,37,G0327,165,123500,3011500,3,1,IND127,TRUE,IND127,IND127
IND127,MT-7272,BRP_PA-01/17,MT-7272,1,2,3,1,89.260846,27.229398,M,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,2,175,89.260846,27.229398,IND127,1,31,43,G0451,166,129500,3017500,3,1,IND127,TRUE,IND127,IND127
IND127,MT-7278,BRP_PA-01/23,MT-7278,1,3,3,1,89.213554,27.196472,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,1,3,176,89.213554,27.196472,IND127,1,26,39,G0370,167,124500,3013500,6,1,IND127,TRUE,IND127,IND127
IND128,MT-7271,BRP_PA-01/16,MT-7271,0,1,1,0,89.200781,27.216812,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,177,89.200781,27.216812,IND128,1,25,42,G0431,168,123500,3016500,5,1,IND128,TRUE,IND128,IND128
IND129,MT-7273,BRP_PA-01/18,MT-7273,0,1,2,1,89.215384,27.212025,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,178,89.215384,27.212025,IND129,1,27,41,G0421,169,125500,3015500,5,1,IND129,TRUE,IND129,IND129
IND129,MT-7276,BRP_PA-01/21,MT-7276,1,2,2,1,89.214744,27.180663,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,2,179,89.214744,27.180663,IND129,1,26,38,G0350,170,124500,3012500,7,1,IND129,TRUE,IND129,IND129
IND130,MT-7275,BRP_PA-01/20,MT-7275,0,1,1,0,89.215246,27.212068,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,180,89.215246,27.212068,IND130,1,27,41,G0421,171,125500,3015500,5,1,IND130,TRUE,IND130,IND130
IND131,MT-7277,BRP_PA-01/22,MT-7277,0,1,1,0,89.24535,27.232214,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,181,89.24535,27.232214,IND131,1,30,43,G0450,172,128500,3017500,7,1,IND131,TRUE,IND131,IND131
IND132,MT-7280,BRP_PA-01/25,MT-7280,0,1,3,1,89.246894,27.233052,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,182,89.246894,27.233052,IND132,1,30,43,G0450,173,128500,3017500,7,1,IND132,TRUE,IND132,IND132
IND132,MT-7281,BRP_PA-01/26,MT-7281,1,2,3,1,89.212172,27.197297,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,2,183,89.212172,27.197297,IND132,1,26,39,G0370,174,124500,3013500,6,1,IND132,TRUE,IND132,IND132
IND132,MT-7283,BRP_PA-01/28,MT-7283,1,3,3,1,89.2144,27.197038,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,3,184,89.2144,27.197038,IND132,1,26,39,G0370,175,124500,3013500,6,1,IND132,TRUE,IND132,IND132
IND133,MT-7284,BRP_PA-01/29,MT-7284,0,1,4,1,89.215482,27.212031,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,185,89.215482,27.212031,IND133,1,27,41,G0421,176,125500,3015500,5,1,IND133,TRUE,IND133,IND133
IND133,MT-7285,BRP_PA-01/30,MT-7285,1,2,4,1,89.187413,27.137377,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,2,186,89.187413,27.137377,IND133,1,24,33,G0263,177,122500,3007500,4,1,IND133,TRUE,IND133,IND133
IND133,MT-7289,BRP_PA-01/34,MT-7289,1,3,4,1,89.261103,27.229395,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,3,187,89.261103,27.229395,IND133,1,31,43,G0451,178,129500,3017500,3,1,IND133,TRUE,IND133,IND133
IND133,MT-7294,BRP_PA-01/39,MT-7294,1,4,4,1,89.203186,27.145999,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,4,188,89.203186,27.145999,IND133,1,25,34,G0291,179,123500,3008500,4,1,IND133,TRUE,IND133,IND133
IND134,MT-7287,BRP_PA-01/32,MT-7287,0,1,3,1,89.261149,27.22936,U,no_sex_call,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,189,89.261149,27.22936,IND134,1,31,43,G0451,180,129500,3017500,3,1,IND134,TRUE,IND134,IND134
IND134,MT-7288,BRP_PA-01/33,MT-7288,1,2,3,1,89.215256,27.21205,U,no_sex_call,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,2,190,89.215256,27.21205,IND134,1,27,41,G0421,181,125500,3015500,5,1,IND134,TRUE,IND134,IND134
IND134,MT-7293,BRP_PA-01/38,MT-7293,1,3,3,1,89.215198,27.211992,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,1,3,191,89.215198,27.211992,IND134,1,27,41,G0421,182,125500,3015500,5,1,IND134,TRUE,IND134,IND134
IND135,MT-7291,BRP_PA-01/36,MT-7291,0,1,3,1,89.216097,27.211844,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,192,89.216097,27.211844,IND135,1,27,41,G0421,183,125500,3015500,5,1,IND135,TRUE,IND135,IND135
IND135,MT-7295,BRP_PA-01/40,MT-7295,1,2,3,1,89.187538,27.137632,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,1,2,193,89.187538,27.137632,IND135,1,24,33,G0263,184,122500,3007500,4,1,IND135,TRUE,IND135,IND135
IND135,MT-7299,BRP_PA-01/44,MT-7299,1,3,3,1,89.21502,27.212126,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,3,194,89.21502,27.212126,IND135,1,27,41,G0421,185,125500,3015500,5,1,IND135,TRUE,IND135,IND135
IND136,MT-7292,BRP_PA-01/37,MT-7292,0,1,1,0,89.216669,27.198353,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,195,89.216669,27.198353,IND136,1,27,40,G0404,186,125500,3014500,4,1,IND136,TRUE,IND136,IND136
IND137,MT-7296,BRP_PA-01/41,MT-7296,0,1,1,0,89.215176,27.211959,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,196,89.215176,27.211959,IND137,1,27,41,G0421,187,125500,3015500,5,1,IND137,TRUE,IND137,IND137
IND138,MT-7300,BRP_PA-01/45,MT-7300,0,1,1,0,89.213476,27.176266,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,197,89.213476,27.176266,IND138,1,26,37,G0328,188,124500,3011500,5,1,IND138,TRUE,IND138,IND138
IND139,MT-7303,BRP_PA-01/48,MT-7303,0,1,1,0,89.101125,27.046162,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,198,89.101125,27.046162,IND139,1,15,23,G0117,189,113500,2997500,8,1,IND139,TRUE,IND139,IND139
IND140,MT-7305,BRP_PA-01/50,MT-7305,0,1,2,1,89.10143,27.045798,F,consistent_available_calls,NA,lab_ID_not_in_sexing_file,original_pipeline,locations.csv,0,1,199,89.10143,27.045798,IND140,1,15,23,G0117,190,113500,2997500,8,1,IND140,TRUE,IND140,IND140
IND140,MT-7308,BRP_PA-01/53,MT-7308,1,2,2,1,89.098905,27.048771,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,1,2,200,89.098905,27.048771,IND140,1,14,23,G0116,191,112500,2997500,3,1,IND140,TRUE,IND140,IND140
IND141,MT-7306,BRP_PA-01/51,MT-7306,0,1,1,0,89.084974,27.078721,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,201,89.084974,27.078721,IND141,1,13,27,G0174,192,111500,3001500,3,1,IND141,TRUE,IND141,IND141
IND142,MT-7307,BRP_PA-01/52,MT-7307,0,1,1,0,89.101113,27.045901,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,202,89.101113,27.045901,IND142,1,15,23,G0117,193,113500,2997500,8,1,IND142,TRUE,IND142,IND142
IND143,MT-7310,BRP_PA-01/55,MT-7310,0,1,1,0,89.106326,27.040447,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,203,89.106326,27.040447,IND143,1,15,22,G0086,194,113500,2996500,3,1,IND143,TRUE,IND143,IND143
IND144,MT-7311,BRP_PA-01/56,MT-7311,0,1,1,0,89.10661,27.076115,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,204,89.10661,27.076115,IND144,1,15,26,G0164,195,113500,3000500,2,1,IND144,TRUE,IND144,IND144
IND145,MT-7313,BRP_PA-02/02,MT-7313,0,1,1,0,89.924305,27.74531,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,205,89.924305,27.74531,IND145,1,98,98,G1535,196,196500,3072500,12,1,IND145,TRUE,IND145,IND145
IND146,MT-7314,BRP_PA-02/03,MT-7314,0,1,1,0,89.832357,27.716667,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,206,89.832357,27.716667,IND146,1,89,95,G1494,197,187500,3069500,7,1,IND146,TRUE,IND146,IND146
IND147,MT-7315,BRP_PA-02/04,MT-7315,0,1,1,0,89.937546,27.711341,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,207,89.937546,27.711341,IND147,1,100,94,G1485,198,198500,3068500,7,1,IND147,TRUE,IND147,IND147
IND148,MT-7316,BRP_PA-02/05,MT-7316,0,1,1,0,89.780793,27.767006,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,208,89.780793,27.767006,IND148,1,84,101,G1555,199,182500,3075500,3,1,IND148,TRUE,IND148,IND148
IND149,MT-7317,BRP_PA-02/06,MT-7317,0,1,1,0,89.797792,27.777715,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,209,89.797792,27.777715,IND149,1,86,102,G1562,200,184500,3076500,5,1,IND149,TRUE,IND149,IND149
IND150,MT-7319,BRP_PA-02/08,MT-7319,0,1,1,0,89.833202,27.716728,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,210,89.833202,27.716728,IND150,1,89,95,G1494,201,187500,3069500,7,1,IND150,TRUE,IND150,IND150
IND152,MT-7321,BRP_PA-02/10,MT-7321,0,1,1,0,89.83869,27.715412,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,212,89.83869,27.715412,IND152,1,90,95,G1495,202,188500,3069500,4,1,IND152,TRUE,IND152,IND152
IND153,MT-7322,BRP_PA-02/11,MT-7322,0,1,1,0,89.923143,27.741808,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,213,89.923143,27.741808,IND153,1,98,98,G1535,203,196500,3072500,12,1,IND153,TRUE,IND153,IND153
IND154,MT-7323,BRP_PA-02/12,MT-7323,0,1,1,0,89.836243,27.719123,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,214,89.836243,27.719123,IND154,1,90,96,G1506,204,188500,3070500,3,1,IND154,TRUE,IND154,IND154
IND155,MT-7324,BRP_PA-02/13,MT-7324,0,1,1,0,89.925415,27.737072,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,215,89.925415,27.737072,IND155,1,98,97,G1523,205,196500,3071500,3,1,IND155,TRUE,IND155,IND155
IND156,MT-7325,BRP_PA-02/14,MT-7325,0,1,1,0,89.805285,27.786119,U,no_sex_call,NA,matched_no_sex_call,original_pipeline,locations.csv,0,1,216,89.805285,27.786119,IND156,1,87,103,G1570,206,185500,3077500,5,1,IND156,TRUE,IND156,IND156
IND157,MT-7326,BRP_PA-02/15,MT-7326,0,1,1,0,89.923587,27.745328,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,217,89.923587,27.745328,IND157,1,98,98,G1535,207,196500,3072500,12,1,IND157,TRUE,IND157,IND157
IND158,MT-7327,BRP_PA-02/16,MT-7327,0,1,1,0,89.804871,27.785931,M,consistent_available_calls,M,matched_sex_call,original_pipeline,locations.csv,0,1,218,89.804871,27.785931,IND158,1,87,103,G1570,208,185500,3077500,5,1,IND158,TRUE,IND158,IND158
IND159,MT-7329,BRP_PA-02/18,MT-7329,0,1,1,0,89.778815,27.782377,F,consistent_available_calls,F,matched_sex_call,original_pipeline,locations.csv,0,1,219,89.778815,27.782377,IND159,1,84,103,G1567,209,182500,3077500,3,1,IND159,TRUE,IND159,IND159
